KS,F,1984,Danielle,143
KS,M,1982,Reed,5
VA,M,1953,Jon,25
MN,F,2004,Maren,18
MA,F,1964,Tammi,8
NV,F,2009,Lexi,15
CA,F,1917,Adeline,34
CA,F,1938,Maryellen,6
NY,F,2014,Avery,490
TX,F,1994,Louisa,8
LA,M,1957,William,769
IA,M,1988,Gavin,8
MA,F,1953,Gale,37
MN,F,2013,Ariella,13
MA,F,1919,Beverly,26
KS,M,1997,Hector,10
NC,F,2000,Anya,21
WI,F,1976,Nora,7
TX,M,1981,Paul,770
UT,M,2007,Valentin,6
SC,M,1922,Alonzo,24
NY,M,2015,Ernest,9
AR,M,1936,Roy,174
UT,F,1959,Margo,5
NV,M,2007,Gerardo,14
CA,F,1997,Reyna,153
NY,F,1988,Krystine,7
TX,F,2014,Aisley,11
NY,F,1998,Shaylee,6
OH,F,2004,Daisy,34
TN,F,2008,Caliyah,6
CA,F,2001,Sharanya,5
NC,F,1998,Jessica,496
CA,F,2001,Laurel,37
AL,F,1931,Nancy,105
LA,F,2008,Kylah,14
CA,M,1940,Gregg,8
MS,F,1921,Nora,25
CA,M,1950,Ward,16
CA,F,1987,Larisa,10
TN,F,1949,Ruby,131
UT,F,2013,Nadia,7
NJ,F,2003,Pamela,19
NJ,F,1912,Louisa,5
MA,F,1951,Cynthia,480
SC,M,1990,Rickey,10
MI,F,1959,Amanda,25
CA,M,1989,Drake,40
GA,F,2003,Makayla,254
PA,F,1964,Judy,285
TX,F,1986,Honey,6
NY,F,1993,Angelique,85
PA,M,2011,Arlan,6
MI,F,2018,Eden,47
NJ,F,1938,Jackie,6
VA,M,1990,Malcom,5
MN,M,2016,Kade,21
DE,F,1979,Kelley,6
UT,M,2001,Kayden,66
AL,M,1979,Lucas,33
SC,M,1990,Samuel,132
AL,M,1932,Morgan,7
WV,F,1991,Cynthia,19
WI,F,2003,Kelly,30
PA,F,2004,Meadow,20
MS,M,1949,Lowell,8
FL,F,2006,Kylah,20
TX,M,1954,Eliseo,28
AZ,M,1984,Cristian,7
IA,M,1987,Vincent,12
IN,F,1994,Elizabeth,381
MA,M,1920,Milton,82
AR,F,1937,Vernice,10
GA,F,1948,Myrtle,24
NY,M,1982,Yamil,7
FL,M,2017,Saeed,5
IA,M,1967,Lonny,7
GA,F,1974,Valorie,6
LA,F,1918,Jacqueline,7
LA,M,2015,Elliott,26
CA,F,1968,Stella,51
OK,F,1986,Kirsten,6
GA,M,1918,Emory,38
TX,M,1994,Cary,13
NY,M,1930,Francisco,6
MS,F,1920,Ozzie,12
HI,M,1927,Gordon,10
CA,M,2017,Conner,67
TX,F,1998,Lezlie,7
TN,M,1946,Jimmie,116
GA,M,1980,Willis,15
IL,F,1981,Glenda,15
PA,F,1959,Rowena,6
MA,F,1955,Eugenia,8
CA,M,2001,Jordi,33
WA,M,1998,Alan,38
UT,M,1956,Clifford,14
TN,M,1923,Wayne,41
CO,F,2014,Yoselin,6
MD,F,2000,Laila,12
MD,F,2012,Hadassah,7
KY,M,1919,Harold,220
GA,F,1943,Nan,10
PA,M,1968,Ali,6
NC,F,2011,Alexia,28
IL,M,2004,Wyatt,177
ME,F,2005,Zoey,6
KY,M,1959,Theodore,29
OK,M,1919,Arlie,8
CA,M,1998,Fidencio,11
NY,F,1979,Christiana,10
ND,M,2017,Easton,47
CA,M,1997,Luke,363
AZ,F,2016,Eve,18
TX,F,2000,Kierra,61
NC,F,1970,Penny,96
WI,M,2013,Dayne,5
MT,F,1957,Karla,20
MT,F,1952,Toni,10
IN,F,1969,Caroline,21
PA,F,1960,Amelia,19
IL,F,1981,Fannie,5
MO,M,2014,Brysen,10
WA,F,2009,Lenora,7
NJ,F,1932,Cathleen,5
CA,F,1955,Bessie,8
AL,M,2017,Darryl,5
LA,M,1916,Larry,7
WV,F,1973,Ruth,19
FL,F,2014,Margaret,45
NJ,M,1915,Kenneth,104
CT,F,1933,Rae,5
OH,F,1949,Colleen,92
MA,F,1984,Lesley,10
TX,F,1999,Jenae,6
MS,M,2007,Asa,5
HI,M,1973,Colin,5
AZ,M,1951,Unknown,5
IL,F,2004,Bella,39
AR,M,1918,Orville,28
ND,M,1961,Brett,11
CA,M,2006,Dawson,45
OR,M,1957,Sam,9
MI,F,1968,Bridget,80
NY,M,1989,Aditya,5
OR,M,2012,Kyle,34
NY,M,2014,Kazi,9
SD,F,2012,Naomi,5
TX,F,1928,Audelia,19
OR,F,2005,Ariel,8
OH,F,1921,Laverne,79
CA,F,2014,Reema,6
SC,F,1914,Evie,6
CA,M,1996,Luke,386
MA,F,2018,Lucia,34
IL,F,1921,Laverna,7
NM,F,1966,Valarie,6
IA,F,1997,Camille,6
IA,F,1990,Cassidy,13
NE,F,1927,Marion,32
KY,M,1967,Boyd,9
ND,M,1926,Clayton,15
TX,M,1926,Foy,12
WV,F,2007,Cierra,6
NY,M,1988,Dashawn,32
NJ,F,2004,Makenna,16
WA,F,2005,Gemma,5
RI,F,1974,Julie,44
IN,F,2011,Kennadi,6
ND,F,2017,Willow,24
CA,F,2014,Indiana,18
ME,F,1945,Michele,5
FL,F,2007,Mikaela,31
TN,F,1941,Shirlene,6
MI,M,1933,Raymond,437
SC,F,1999,Melisa,5
NM,F,1967,Rena,9
DC,F,1964,Dina,7
NY,M,1913,Morton,60
PA,M,2017,Morgan,19
AZ,M,1984,Brendon,5
MI,M,2018,Masen,8
AR,F,1913,Effie,29
MO,F,2008,Vanessa,44
WA,M,1915,Wilbur,18
MN,F,1987,Misty,11
MN,F,1955,Eunice,8
DC,M,2017,Ethan,53
AL,F,1924,Linnie,10
FL,F,2015,Kiera,20
CA,M,2004,Jancarlo,5
NE,M,2012,Edgar,8
AZ,F,2000,Evelyn,64
MN,M,2000,Julian,27
VA,F,1939,Toby,6
IA,M,1979,Nikolaus,5
TX,M,1961,Robert,3450
NJ,F,1993,Kaela,6
SC,M,2006,Damarius,6
MA,M,1959,Steven,1241
MT,M,2016,Kaysen,5
TX,M,2008,Jareth,10
PA,M,1996,Bryan,154
MS,F,1947,Jimmie,40
MI,F,1943,Molly,10
MD,M,2018,Arlo,12
LA,F,2011,Tamia,7
AK,M,1964,Douglas,31
IN,F,1917,Wava,7
LA,F,1981,Martha,22
MI,F,1951,Helene,18
MA,M,2012,Jamison,9
HI,F,1936,Maureen,9
NY,F,1986,Sari,6
VA,F,2011,Cayla,8
AK,F,1997,Rylee,5
VA,M,1946,Irvin,26
OH,M,1940,Phil,19
AK,F,1982,Dorothy,6
CA,F,1967,Andera,6
WA,F,2004,Cassandra,31
TX,M,1916,Burl,14
WA,F,1979,Jenni,7
OK,M,2016,Tony,9
NY,M,1962,Jefferey,7
IN,F,1969,Carolyn,98
GA,M,2017,Maximus,43
PA,F,1927,Edward,8
KS,M,2012,Cash,28
OK,F,1950,Lena,14
AR,F,2018,Carter,10
CA,F,2009,Estelle,16
AL,F,1995,Angel,62
MS,F,1958,Melba,12
TX,M,1997,Ubaldo,11
WV,M,1925,James,1110
OH,M,2017,Mathias,11
NJ,F,1990,Ciara,34
VT,M,1959,Eric,26
SC,M,2005,Cade,20
KY,M,1953,Stephen,425
TN,M,2015,Tytus,5
CA,M,1996,Elpidio,5
NY,F,1973,Odessa,6
LA,F,2010,Miley,18
DE,M,2016,Jaden,7
TX,F,1956,Joan,167
NY,M,1931,Bobby,18
OK,F,1960,Celia,7
MS,M,1981,Harry,10
OR,F,2017,Ruby,71
CO,M,1988,Henry,15
CA,F,2009,Ciana,11
NJ,F,1988,Jeannine,5
TX,M,1961,Ennis,8
TN,M,1935,Norman,94
VA,F,1976,Janis,5
NY,F,2017,Gabriella,378
NE,M,1994,Brendan,10
NC,F,2014,Nathaly,16
CA,M,1936,Conrad,17
MI,F,2004,Kira,32
MI,F,2004,Aryana,5
OK,F,1951,Leah,5
PA,M,2011,Mario,19
NY,F,1987,Kaylie,5
CO,M,1987,Robin,5
CA,F,1987,Nidya,5
ID,F,1915,Hazel,32
OK,F,1974,Shelia,17
GA,M,1980,Danny,69
WI,F,1937,Margie,35
NY,M,1983,Xavier,64
PA,M,1995,Kenyatta,5
WY,F,1951,Marcia,9
IA,F,1942,Eva,11
NC,F,1926,Lettie,22
MN,M,1977,Damien,7
IL,F,1952,Regina,135
AZ,M,1986,Travis,127
IL,M,1936,Eddy,5
MD,F,2018,Hattie,6
OR,F,1949,Rosalie,13
NE,F,1948,Catherine,54
CA,M,1981,Adam,1623
NY,M,1973,Russel,7
IA,F,1978,Kylie,13
CA,F,1975,Melisa,61
SD,M,1982,Derrick,16
NY,F,1980,Tarah,8
MI,F,1941,Shari,5
PA,M,2016,Kallen,7
IN,M,1989,Dallas,18
OH,M,1918,Hiram,12
CA,F,1949,Lillie,29
WY,M,1979,Sean,18
CA,F,1954,Marina,60
TN,M,1998,Brady,55
IA,M,1964,Gerald,59
TN,F,1988,Kristina,64
MS,M,1930,Alex,36
OR,F,2017,Eliana,39
WA,M,1987,Eric,353
FL,F,1974,Shawnda,6
FL,M,1979,Brett,91
KS,F,1953,Sheri,25
MI,F,1969,Annette,158
VA,F,2011,Ellis,6
KY,M,1961,Jimmy,195
IL,M,1985,Bryant,29
VA,F,1999,Melody,14
DC,F,1982,Anne,19
FL,F,1987,Serena,17
KY,M,1969,Dane,7
WV,M,1962,Willie,10
IL,F,1953,Lizbeth,5
PA,M,2016,Byron,7
KY,F,1978,Valarie,5
NV,F,2005,Harley,5
VA,F,2007,Angeline,12
KY,F,1984,Crystal,312
MT,F,1953,Cheryl,67
MT,M,1960,Edwin,8
HI,M,1988,Kelsey,5
CA,M,1998,Ulyses,19
IN,F,1966,Dora,10
TX,F,1920,Florene,23
LA,M,2001,Wyatt,47
TX,M,2004,Damion,50
KS,M,1923,Ervin,17
WA,F,1996,Harlie,5
NY,M,2010,Elian,29
TX,F,2015,Nayomi,8
AR,F,1987,Caitlin,15
AZ,M,1972,Frederick,24
MI,M,1912,Herman,23
CA,F,1924,Louisa,14
NY,M,1980,Douglass,10
CA,M,1928,Art,9
NY,F,1954,Beth,362
CA,F,1990,Nakita,9
IL,M,1982,Ulysses,7
OR,F,1963,Kristi,46
NE,M,1919,Albert,78
NY,M,1962,Todd,710
TN,F,1949,Carole,48
IN,F,1925,Alberta,78
MD,F,1971,Daphne,9
NY,F,1973,Marianna,13
HI,M,1980,Moses,8
UT,F,1975,Megan,76
OH,M,1969,Shannon,94
GA,F,1974,Eugenia,7
MD,F,1935,Dawn,6
OR,M,1964,Randy,111
AL,F,1913,Cora,76
VA,M,1913,Michael,9
KY,F,1972,Darla,16
KY,M,1921,Garrett,7
MI,F,1910,Cora,19
LA,M,1980,Shawn,170
GA,F,1926,Lessie,20
MS,M,1947,Donald,284
PA,F,1970,Juli,7
ME,F,1980,Kristi,9
TN,F,2016,Landry,16
VA,F,2006,Joyce,12
UT,M,1994,Kurtis,15
NE,F,2010,Leighton,9
MI,M,1964,Timmy,30
NY,M,1978,Frank,496
IL,F,1981,Kisha,26
NY,F,2014,Talitha,5
CA,F,1972,Julissa,27
IL,F,2013,Kristen,17
MI,F,1957,Marybeth,17
PA,F,2001,Sierra,272
NE,F,1925,Phyllis,179
SC,F,1979,Shemeka,6
PA,F,1923,Freeda,8
LA,F,2009,Genevieve,13
DC,M,1951,Clyde,14
ME,F,2005,Naomi,6
NY,F,2005,Haily,12
ID,M,2010,Boston,18
WI,M,1958,Herbert,19
AR,F,1966,Larhonda,5
LA,M,1955,Randy,272
TX,M,1910,Mack,10
MS,F,1917,Lessie,20
WI,F,1920,Joan,72
MA,M,1976,Jonathan,364
NY,M,2003,Tevon,6
VA,F,1993,Tabatha,13
MA,F,1928,Sue,6
FL,F,1971,Ida,10
TN,F,1916,Maude,41
TN,M,2000,Keaton,25
OR,M,2011,Uziel,6
OH,F,1988,Blaire,7
HI,M,1984,Leighton,8
NC,M,2014,Fredy,7
IN,M,2014,Devon,10
CA,M,2003,Kilian,5
NY,M,1990,Elton,14
SC,M,1920,Harden,11
WY,M,1951,Micheal,14
KS,M,1957,Jack,107
NY,M,2009,Zayvion,6
VA,F,1964,Dora,18
IN,M,2013,Kase,9
CO,F,2016,Norah,47
TX,M,1945,Levi,8
MA,F,1988,Kalyn,7
PA,F,1941,Paulette,13
DC,F,1965,Eileen,23
AZ,F,1998,Calista,16
VT,F,1945,Brenda,22
IL,F,2003,Alexia,115
DE,F,1921,Marian,10
CA,F,1973,Sabina,12
MI,M,1935,Miguel,6
IN,F,1998,Raquel,8
IL,M,2002,Lorenzo,40
SD,M,2002,Richard,14
OK,F,1985,Marci,7
NC,F,1955,Dennis,5
NY,M,1994,Domonique,8
TN,M,1982,Stacy,5
OH,M,1986,Damien,22
NC,M,1932,Oscar,76
IL,F,1972,Lorraine,33
VA,M,1916,Jefferson,6
NC,M,2000,Wesley,124
AR,M,1929,Hershel,12
SC,F,2011,Angelique,9
IN,F,1989,Devon,15
PA,F,1945,Romaine,8
MS,M,1953,Carnell,5
FL,F,1943,Joe,7
WA,M,2001,Griffin,36
TX,M,1938,Cruz,44
TN,F,1928,Florence,58
OK,F,1966,Kellie,24
FL,F,1971,Ellen,27
KS,F,2012,Alana,14
SC,F,1961,Paula,90
KS,F,1998,Brynn,8
FL,M,2003,Kieran,19
UT,F,2018,Rosemary,13
IL,M,2016,Martell,7
KS,M,1962,Herbert,8
IL,F,1998,Chana,5
UT,F,2006,Jimena,10
OH,M,1917,Felix,11
NY,F,2004,Jade,196
MS,F,1928,Hallie,10
UT,F,1982,Dayna,6
MI,F,1972,Christi,23
CA,M,1980,Antony,19
TX,M,1979,Lorenzo,68
GA,F,1965,Nannette,6
MN,F,1944,Arlene,68
NC,F,2011,Megan,52
WI,M,1926,Linus,5
IL,F,1981,Luz,28
CT,F,1954,Cindy,31
AL,F,1982,Charity,22
AL,M,2006,Jayson,7
AL,M,1934,Jimmie,218
TX,M,1928,Jimmie,247
TX,F,1980,Meghan,58
IL,F,2011,Kaylin,26
MN,M,2002,Mikael,5
KY,M,2006,Bailey,16
IA,M,2001,Jay,10
MN,M,1914,Hubert,12
MN,M,1922,Orville,73
KY,F,2001,Avery,32
WV,M,1949,Sonny,6
AZ,M,1914,Arthur,17
LA,M,1923,Elie,6
TX,F,2014,Brielle,183
PA,M,1975,Erick,25
CA,F,2018,Chisom,5
NC,M,1991,Jamison,13
OH,F,2010,Sharon,6
NC,M,1985,Allen,77
FL,F,1983,Chloe,6
MO,F,2008,Adrian,6
MA,F,1923,Rosina,5
NV,M,1995,Jonah,11
AL,F,1978,Olivia,28
WA,F,1964,Shannon,138
IA,F,1963,Jerri,11
UT,F,1921,Geraldine,25
OK,M,1942,Lesley,5
CA,M,1986,Bao,13
OH,F,2013,Abagail,10
NV,M,2015,Alejandro,32
PA,F,1957,Leesa,9
TX,F,1917,Dorothy,909
MS,F,1997,Jalyn,7
NM,F,1997,Daniella,6
FL,F,1978,Andria,12
NJ,M,1929,Johnny,6
CT,F,1964,Elena,9
GA,F,1991,Aimee,21
CT,M,1941,Oscar,5
VT,M,1959,Gerard,5
FL,F,1987,Magda,6
UT,F,2015,Liv,25
CA,F,1949,Jean,344
CA,F,1965,Bettina,28
IL,F,1959,Carol,1081
TN,F,1913,Etta,25
CA,M,2012,Kaito,13
OR,F,1973,Kerri,8
KS,F,1948,Agnes,6
MD,F,1997,Sonya,5
TN,M,1919,Riley,6
MS,F,1989,Casandra,6
MO,F,1988,Teri,8
AZ,F,1984,Tami,5
TX,F,1976,Letisha,6
IN,M,1996,Destin,5
MO,M,1932,Doyle,24
WI,F,1928,Enid,10
MA,F,1968,Susan,904
NY,F,2013,Zaria,18
IN,F,1957,Kendra,8
IL,F,1997,Zulema,6
OR,M,1911,Fred,8
TX,M,2014,Elyjah,5
MI,M,2015,Lavon,5
PA,M,1958,Roger,302
PA,F,1980,Bridgette,18
OR,F,2001,Lauren,95
CT,M,2015,Prince,6
TX,F,1952,Leanne,8
NC,M,1932,Wilson,24
NV,F,2018,Shelby,6
NJ,M,1979,Enrique,20
NM,M,1932,Jesus,35
NY,F,1961,Eloise,9
MI,M,1953,Nathan,23
VA,F,1966,Rosemarie,5
VA,M,2005,Zaid,6
FL,F,2009,Emily,828
NV,M,1940,William,31
CA,M,2006,Octavio,113
NC,M,1933,Ford,5
OK,F,1951,Dorothea,5
MS,F,1960,Maxine,19
OR,M,1947,Edwin,21
MN,M,1982,Darrin,12
IL,F,2001,Jada,205
WA,M,2006,Ernesto,9
PA,F,1999,Dianna,8
WI,M,1998,Neil,10
ID,F,2014,Brylee,13
HI,M,2013,Ryzen,7
MD,M,1975,Randall,18
CT,M,1962,Kurt,58
MN,M,1957,Lyndon,9
MO,F,2004,Isabel,42
OR,F,1933,Nellie,12
MN,F,1923,Regina,14
MI,M,1994,Eduardo,7
DC,F,1967,Lisa,388
MS,F,1928,Florene,8
IL,M,1992,Dominque,7
NJ,M,1957,Calvin,58
HI,M,1964,Nelson,21
MA,M,2004,Jaden,65
CA,F,1993,Nancy,816
WV,F,1956,Evelyn,38
MO,F,1974,Rhoda,5
CT,F,1985,Lena,9
OH,F,2009,Candace,9
UT,M,1996,Kelly,5
MS,F,1933,Rosie,211
IN,F,1922,Velma,75
TN,M,1990,Jarred,10
NY,M,2018,Ravi,6
MS,F,1960,Angelia,15
NY,M,1960,Roderic,5
NJ,M,2011,Lenny,5
MS,M,1960,Mark,312
TX,M,2010,Gian,19
IL,M,1960,Morgan,9
IL,M,2001,Brayan,29
MD,M,1955,Lamont,14
CO,F,1991,Hope,22
NC,F,1925,Ester,15
TX,M,1996,Eliazar,10
OH,M,2013,Keon,5
GA,M,1938,Hiram,7
LA,F,1954,Linda,1137
IL,M,1940,Clemens,5
CO,F,2011,Brisa,8
TN,F,1923,Kate,10
WA,M,1982,Silas,7
OR,F,1959,Heidi,37
WA,F,1957,Charlene,48
CA,F,1935,Verda,6
CA,F,1987,Breann,25
CA,F,2014,Danilynn,5
NE,M,1967,Roy,19
MN,F,1960,Carolyn,109
CT,F,1951,Pauline,26
MA,M,1966,Jackie,6
OK,F,1964,Daphne,5
CA,F,1999,Joey,18
IL,F,2018,Jubilee,5
SC,F,1990,Simone,10
GA,M,2013,Quentin,23
VT,F,1947,Margaret,44
LA,M,2008,Clay,8
CA,M,1930,Merton,5
OH,F,1959,Libby,11
TX,M,1986,Waylon,13
SD,F,1965,Judy,19
TX,F,1963,Maryann,39
LA,M,1999,Jacorey,5
TX,M,1950,Dewey,26
AL,M,2017,Angelo,5
VA,M,1917,Elmo,19
NY,F,1992,Aria,9
MA,F,1989,Mary,193
SD,M,2012,Dayton,11
VT,M,1953,Todd,5
KY,F,1932,Jennie,29
DC,F,2010,Josephine,18
NV,F,1988,Traci,6
KS,F,1948,Michelle,7
AR,M,1931,Dwight,14
CA,F,1961,Charissa,5
IL,F,1976,Latasha,132
CT,F,1971,Jodie,20
MI,F,1983,Melisa,28
KS,M,2004,Truman,5
OR,M,1977,Dana,6
FL,M,1996,Royce,7
NY,F,1957,Justine,15
NC,F,2011,Mya,65
MI,M,1974,Jack,74
IN,M,2016,Cameron,153
PA,F,1975,Kati,5
WA,M,2007,Branden,18
TX,F,1981,Miroslava,5
VT,M,1995,Drew,8
AR,M,2011,Oscar,11
NC,F,1953,Brenda,1234
WA,F,1988,Michele,17
UT,F,1998,Kayla,101
NJ,F,1955,Suellen,5
OK,F,2004,Lacy,6
SD,M,1935,Andrew,7
DE,F,1979,Anna,12
ME,F,1934,Cynthia,17
CA,M,1988,Elisha,13
NE,F,2017,Lillian,45
TN,M,2010,Ransom,7
CA,F,1969,Marlene,138
CO,M,1926,Harvey,18
ME,F,1959,Faith,7
IN,F,2015,Alondra,9
MI,F,1941,Adeline,6
NY,F,1927,Lavinia,11
KY,F,2018,Carley,6
ND,M,1946,Byron,5
NC,F,2004,Ramiyah,8
NJ,F,1983,Alesha,5
PA,M,1980,Akil,5
NM,F,2001,Heather,14
PA,M,1957,Manuel,14
TX,M,2005,Lawrence,45
LA,F,1991,Marie,17
IL,F,1966,Kathe,7
TX,F,2008,Jayne,6
OH,F,2002,Alannah,7
ME,M,1916,Antonio,7
TX,F,2007,Shania,25
IL,M,1958,Clinton,42
VA,F,1978,India,5
CA,M,1981,Davy,5
VA,F,1935,Berniece,6
NC,M,2005,Jaylen,131
AL,F,1931,Lillie,231
TN,M,1987,Johnathon,26
IN,M,1995,Elliott,13
PA,F,1988,Mariah,16
MO,M,1959,Curtis,167
OH,F,1995,Martha,24
DE,F,1994,Janae,6
TN,F,2009,Kloey,11
MA,F,2013,Amelie,9
MD,F,2018,Dara,9
MS,F,1982,Toccara,11
ND,F,1957,Jeanette,10
SC,F,2005,Karlee,6
NY,F,1936,Lila,48
OK,F,2005,Jaclyn,7
MA,F,1998,Tatyana,16
WI,F,2004,Laila,12
CO,F,1987,Morgan,51
CT,M,1960,Al,6
SD,F,1953,Dee,6
AK,F,1966,Christina,9
NC,F,2013,Lacey,27
CA,F,1934,Ruby,58
MD,F,1980,Jeannine,6
MD,M,1995,Glenn,15
CO,F,1975,Yvonne,17
IL,M,1995,Gavin,29
NV,F,2003,Malaya,5
IN,M,1996,Willie,14
IA,F,1941,Lynn,18
CA,F,1989,Tenisha,11
FL,M,1990,Garett,6
HI,M,1952,Rudolph,7
KS,F,1923,Fern,54
NY,F,1950,Gerri,8
CA,F,1949,Nannette,12
MD,F,1963,Venus,9
IN,M,1958,Merle,11
ND,F,1942,Betty,102
KS,M,1949,Samuel,50
WI,M,1950,Jerrold,17
MI,M,1997,Zackary,68
AR,F,2008,Karsyn,9
MD,F,1969,Gail,41
CA,M,1981,Stevan,8
NC,M,2015,Caden,91
IL,F,1911,Eleanore,20
GA,F,1996,Brandon,5
PA,M,1922,Milo,5
OH,F,2005,Sara,132
IN,F,1995,Eliza,5
CA,F,1961,Valeria,12
AR,M,2013,Amari,5
AR,M,1919,Lacy,6
SD,M,1959,Gerry,5
NY,F,1977,Hollie,24
AZ,M,2006,Kasen,5
OH,F,1992,Lakisha,7
OK,F,1997,Candice,10
NC,F,1995,Naomi,21
KY,F,2010,Jasmine,65
CA,M,1997,Lloyd,19
MS,F,1982,Terra,5
NH,M,1984,Mathew,13
GA,F,2008,Janelle,16
WA,F,2000,Myra,6
TX,M,1988,Geronimo,8
CO,M,1923,Jesse,18
SC,M,1917,Broadus,7
LA,M,1915,Ira,19
NC,M,1922,Nathanial,6
IL,M,1912,Christopher,8
WV,M,1996,Forrest,5
IA,M,1937,Kent,17
KY,M,1987,Julius,7
CA,M,2007,Advait,6
UT,M,1964,Matt,16
MA,M,1953,Matthew,78
NC,F,2003,Devyn,7
NM,F,2013,Hope,10
MI,F,1918,Lena,53
MD,F,1949,Helena,6
PA,F,1980,Barbie,7
FL,M,1994,Jaron,17
GA,F,2006,Malaya,10
TX,M,2008,Garren,7
NY,F,1922,Enid,31
CA,M,1984,Jarod,20
WV,M,1984,Keith,38
MI,M,1992,Dontae,7
MT,M,2005,Brock,8
ME,F,2007,Rebecca,8
WA,M,1959,Doyle,5
IN,F,1999,Jacklyn,5
MI,M,2003,Arthur,22
LA,M,1932,Leo,70
AZ,F,1965,Shawn,20
WV,M,1943,Lyle,15
SC,F,1925,Ruthie,14
TX,F,1988,Abby,54
WA,M,2015,Isaiah,149
TX,F,1993,Jazzmin,7
NJ,F,1965,Monique,59
LA,F,1961,Daisy,15
VT,F,1936,Wilma,5
CA,F,1987,Cheyenne,44
SD,M,2012,Jaxen,9
CA,F,1986,Tana,14
FL,F,1968,Bridget,55
AL,F,1982,Kimberly,354
SC,M,2006,Cooper,52
MD,F,1961,Ruby,12
TX,F,1988,Gladis,7
AK,F,2000,Hope,5
NC,M,1999,Ross,13
GA,M,2015,Cornell,5
TX,F,1923,Elvera,7
IA,M,1972,Timmy,6
AZ,F,1999,Kai,5
NY,F,1989,Stephany,56
WV,M,1927,Glenn,39
FL,M,1986,Brandon,1103
AL,M,1952,Charles,1197
VA,F,1966,Amanda,93
NE,M,1919,Lyman,5
WI,M,1949,Terrance,59
NC,M,1977,Davis,6
NE,M,1944,Frank,70
NY,M,2014,Gadiel,5
NC,F,2007,Montserrat,5
AL,M,1952,Freddie,83
NE,F,1973,Cheryl,16
LA,M,2006,Francisco,7
TX,M,1976,Kent,28
WI,F,1940,Doreen,13
AL,F,1984,Monica,75
IL,F,1952,Rhoda,14
LA,M,1965,Faron,5
WI,F,2013,Haven,11
MS,M,1968,Quincy,5
AZ,F,1998,Melanie,33
CA,M,2000,Maxim,27
AR,F,1964,Jena,7
CA,F,1986,Candis,24
FL,F,1995,Anyssa,5
WI,F,2017,Daleyza,18
NY,M,2018,Harlan,7
CA,F,2001,Maliah,11
ID,M,2003,Maddox,5
MI,F,1992,London,10
WV,M,1968,Kerry,7
NY,F,2015,Abbey,10
CA,F,1942,Elinor,20
CA,F,1983,Laurie,104
OH,F,2003,Lili,5
OH,F,2007,Haylie,45
TX,F,2015,Antonella,40
ID,F,1981,Jessica,198
AZ,F,1951,Harriet,6
CO,M,1930,Rudy,15
NY,F,1972,Shara,9
UT,F,1930,Shirlene,6
CA,M,2005,Barron,5
MD,F,1997,Caroline,139
CA,F,2008,Aniela,6
MN,M,2018,Bodie,10
WV,F,2010,Kamryn,17
CO,F,1999,Kristen,30
AR,M,1934,Bob,75
MT,F,1930,Rosalie,6
AZ,M,2011,Dillinger,5
AK,F,1989,Mariah,8
IN,F,1992,Blair,11
AZ,M,2007,Kane,17
IL,F,2013,Sama,5
ID,F,1952,Lynne,11
KY,M,1982,Rodney,48
MT,M,1973,Brent,16
MN,M,1999,Derrick,20
NY,M,1993,Pierre,14
LA,M,1954,Simon,12
ND,F,1923,Isabelle,12
GA,F,2009,Natalia,59
OH,F,1945,Florence,76
WI,M,1929,Salvatore,9
IL,F,1982,Cortney,26
NY,M,1964,Luke,52
MN,F,1964,Laurel,24
NE,M,2016,Parker,39
MS,F,1957,Charlie,10
LA,M,2017,Walker,18
MS,M,1994,Devonte,36
RI,F,1985,Alexandra,15
CA,F,1987,Janene,5
MS,F,1984,Christy,50
PA,M,2015,Dominic,280
ME,M,2008,Mason,59
ME,F,1980,Denise,11
UT,F,1964,Lana,7
SC,F,1947,Diana,26
NY,F,1980,Ria,5
CA,F,1979,Suzana,17
PA,M,2015,Wesley,92
NY,M,2012,Isael,5
DC,F,1968,Selena,6
WI,M,1950,Lewis,12
IA,M,1956,Rick,152
MD,F,1999,Sara,90
FL,F,1968,Cassie,6
OK,M,2016,Abraham,27
WV,M,1949,Connie,5
NM,M,1968,Aaron,19
MN,F,1991,Kasey,24
AZ,F,1940,Judy,37
MS,M,1966,Kennedy,12
FL,F,1974,Ida,14
NV,M,1942,Phillip,5
PA,F,1998,Margarita,7
CA,M,2012,Brayden,573
CA,M,1948,Ricki,7
KY,F,1966,Ernestine,5
WI,F,1980,Christa,21
MS,F,2015,Karsyn,14
VA,M,1961,Frank,174
AL,M,1930,Columbus,17
CA,F,2018,Remi,130
WA,M,2011,Brayden,171
GA,F,2001,Litzy,26
ME,F,1914,Helen,116
MA,F,1926,Stella,83
NJ,M,2018,Israel,38
CO,M,2000,Adrian,125
CA,F,1949,Vivian,177
MI,M,1955,Vaughn,15
MN,F,1992,Haily,5
HI,F,1984,Sophia,6
CT,M,1943,Stephen,164
IA,M,2013,Lorenzo,7
CO,M,2007,Johnny,22
WA,M,1998,Leonard,6
FL,M,2011,Melvin,17
ME,F,1961,Ramona,9
NY,F,2016,Lillyanna,8
NV,F,2009,Ruby,47
SC,M,1956,Junior,7
IA,F,2016,Joslyn,6
AL,M,1960,Claude,38
TX,M,1951,Urbano,5
WV,F,1941,Elma,9
TX,F,1920,Kay,7
GA,F,1938,Betty,1357
NC,M,1993,Micheal,43
LA,F,1942,Erma,24
